cod_produto;nr_produto;aplicacao;cod_linha;desc_linha;cod_grupo;desc_grupo;cod_segmentacao;desc_segmentacao
19337;11009400007;CAPA BANCO LADO MOTORISTA DIREITO GOL/PRT/SAVEIRO G IV PRETO TEXTURIZADO;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
4830;11006970007;CAPA BANCO LADO MOTORISTA ESQUERDA GOL BOLA/PARATI/SAVEIRO 94/96 CINZA;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
5016;11008830008;CAPA BANCO LADO MOTORISTA ESQUERDA GOL/PARATI/SAVEIRO  97/.... PRETA;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
4738;11006050005;CAPA BANCO LADO MOTORISTA ESQUERDA GOL/PARATI/SAVEIRO GII 97/... CINZA;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
7338;13007960001;CAPA BANCO LADO MOTORISTA ESQUERDO CORSA 94/96 PRETO;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
7350;13008080005;CAPA BANCO LADO MOTORISTA ESQUERDO CORSA APOS 97 PRETO;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
4237;11001030006;CAPA BANCO LADO MOTORISTA ESQUERDO GOL/PARATI/SAVEIRO/VOYAGE  ATE 94 PRETA;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
19336;11009380006;CAPA BANCO LADO MOTORISTA ESQUERDO GOL/PRT/SAVEIRO G IV CINZA TEXTURIZADO;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
25343;11100230003;CAPA BANCO LADO MOTORISTA ESQUERDO GOL/PRT/SAVEIRO G IV GRAFITE TEXTURIZADO;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
19340;11009430003;CAPA BANCO LADO MOTORISTA ESQUERDO GOL/PRT/SAVEIRO G IV PRETO TEXTURIZADO;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
7608;13010670000;CAPA BANCO LADO PASSAGEIRO CELTA DIREITO CINZA;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
7609;13010680006;CAPA BANCO LADO PASSAGEIRO CELTA DIREITO GRAFITE;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
4832;11006990008;CAPA BANCO LADO PASSAGEIRO DIREITA GOL BOLA/PARATI/SAVEIRO 94/96 CINZA;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
5018;11008850009;CAPA BANCO LADO PASSAGEIRO DIREITA  GOL/PARATI/SAVEIRO  97/...PRETA;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
4740;11006070006;CAPA BANCO LADO PASSAGEIRO DIREITA GOL/PARATI/SAVEIRO GII 97/... CINZA;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
4236;11001020000;CAPA BANCO LADO PASSAGEIRO DIREITO GOL/PARATI/SAVEIRO/VOYAGE  ATE 94 PRETA;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
19335;11009390001;CAPA BANCO LADO PASSAGEIRO DIREITO GOL/PRT/SAVEIRO G IV CINZA TEXTURIZADO;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
19339;11009420008;CAPA BANCO LADO PASSAGEIRO DIREITO GOL/PRT/SAVEIRO IV PRETO TEXTURIZADO;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
4235;11001010005;CAPA BANCO LADO PASSAGEIRO ESQUERDA GOL /PARATI/SAVEIRO/VOYAGE ATE 94 PRETA;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
19338;11009410002;CAPA BANCO LADO PASSAGEIRO ESQUERDO GOL/PRT/SAVEIRO IV PRETO TEXTURIZADO;370;ACABAMENTO;011.007;CAPAS RECLINAVEL DO BANCO;6;LINHA LEVE/ULTILITARIOS
7542;13010010000;ALCA DIANTEIRA TETO CORSA 94/...VECTRA 97/...CELTA 2001/.... ASTRA 99/... (GELO);370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
19453;14005470005;ALCA TETO DIANTEIRA DE SEGURANCA PALIO/SIENA/SW CINZA;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
59807;14011810009;ALCA TETO PALIO/SIENA/PALIO WEEKEND/MOBI/GRAND SIENA FASE 1/2/3/4 01/...;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
4408;11002740007;ANEL PASSADOR FIO VW MEDIO;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
4934;11008010000;BOTAO FREIO MAO GOL BOLA E GER.III PRETO;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
4290;11001560005;CALCO RETENTOR MACANETA PORTA BRASILIA/FUSCAO;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
4293;11001590001;CALCO TRIANGULO MACANETA PORTA BRASILIA/FUSCA;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
36262;14008390002;KIT REPARO CHAVE SETA PALIO/SIENA/STRADA/PALIO WEEKEND;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
4204;11000630000;MOLA BOTAO MACANETA INTERNA FUSCA/KOMBI;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
43033;11505640002;MOLDURA BASE COIFA CAMBIO FRONTIER SEL 2008/...;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
26843;14007800002;MOLDURA BASE COIFA PALIO TODOS;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
19271;11009350001;MOLDURA COIFA CAMBIO GOL IV PRETA PLASTICA;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
48053;14010040005;MOLDURA COIFA CAMBIO PALIO ATTRACTIVE/SIENA 2012/...;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
1275;00710050127;PARAFUSO MANIVELA GOL/SANTANA/CORCEL 5X12;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
28530;13013180004;PARAFUSO MOLDURA PARALAMA/PARACHOQUE CORSA/MONTANA/VECTRA /ASTRA/MONTANA METAL;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
36639;11010800005;PARAFUSO PHILIPS C/ARRUELA MOVEL 4,2X19MM;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
7435;13008930009;RETENTOR DA GRADE LIMPADOR PARA-BRISA S-10/BLAZER;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
4988;11008550005;TAMPA CHURRASQUEIRA GOL/PRT BOLA/LOGUS/ESCOR;370;ACABAMENTO;011.009;COMPONENTES ACABAMENTO;6;LINHA LEVE/ULTILITARIOS
6045;12004740002;ABRAC.P/ESPELHO RETROV.F-4000/7000/D-60/70/M.BENZ;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
44558;14009290001;BOTAO ANTI-RUIDO PALIO/DOBLO/PUNTO/SIENA/BRAVO/DUCATO 97/11 UNO 87/10 TEMPRA/TIPO 87/95 KIT C/20 PCS;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
44508;13014970009;BUCHA ACABAMENTO PARA LAMA CELTA/CORSA/S-10/VECTRA/OMEGA;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
4322;11001880000;BUCHA EXPANSAO FIXAR CAPA  PARA-LAMA GOL/VOYAGE/PARATI/SAVEIRO (FAMILIA BX);370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
44550;15502360001;BUCHA FIXACAO FAROL COROLLA/RAV4 05/13 HILUX/SW4 07/13;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
8285;14004210000;BUCHA FIXACAO GRADE UNO/PREMIO/FIORINO;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
8286;14004220005;BUCHA FIXACAO PAINEL UNO/PREMIO/FIORINO;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
4756;11006230003;BUCHA FIXACAO PLACA GOL/VOYAGE/PARATI/SANTANA;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
49746;11506800003;BUCHA FORRACAO INTERNA L-200 07/...OROCH 16/...RENAULT MASTER 05/.SANDERO 11/..CLIO 98..HILUX 74/83;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
4533;11003990007;BUCHA LANTERNA TRASEIRA GOL/VOYAGE E AUTO FALANTES;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
46116;11106120005;CLIPE TIPO U FORRACAO GERAL FOX 04/10 SPACE FOX 11/13 VOYAGE/UP/POLO/FUSCA 13/...JETTA 05/13;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
45923;11106100004;CLIPE TIPO U REVESTIMENTO COLUNA/MOLDURA INT BORA/JETTA 05/10 FOX/GOLF 03/15 POLO 02/14 PSSSAT 09/12;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
7566;13010250001;COBERTURA EXT.DA PORTA TRAS.DIR. CORSA APOS 95;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
7565;13010240006;COBERTURA EXT.DA PORTA TRAS.ESQ. CORSA APOS 95;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
29606;15501690008;GRAMPO ACABAMENTO LATERAL PARACHOQUE HILUX 04/12 COROLLA 02/12 RAV4 05/12;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
29570;11503930003;GRAMPO ACABAMENTO PARA LAMA HONDA CIVIC 06/... CRV 06/...;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
6043;12004720001;GRAMPO CARPETE ESCORT/VERONA;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
7443;13009010000;GRAMPO DO TAPETE ASSOALHO KADETT 92/94 CORSA 96/..;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
4446;11003120002;GRAMPO FIXACAO COBERTURA INTERNA SPOILER SANTANA/MONZA/CORSA/S-10;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
4147;11000060009;GRAMPO FIXAFRISO LATERAL SEDAN;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
44744;15502420004;GRAMPO FIXAR GRADE DIANTEIRA COROLLA 2002/2007;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
44746;15502440005;GRAMPO FIXAR PARACHOQUE APLICACOES DIVERSAS;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
44718;11505930001;GRAMPO FIXAR PARACHOQUE CIVIC 2014/2017 HRV 2016/... CITY2015/2017 FIT 2015/2016 CRV/ACCORD 13/16;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
44745;15502430001;GRAMPO FIXAR PARACHOQUE COROLLA 2008/2014;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
44545;11505820001;GRAMPO FIXAR PARA CHOQUE FRONTIER 08/13;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
29607;15501700003;GRAMPO FIXAR PARA-CHOQUE PARA-LAMA COROLLA / RAV 4;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
6567;13000130003;GRAMPO FIXAR VIDRO ARO FAROL NA LATARIA CHEVETTE/CHEVY/MARAJO/MONZA;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
44705;12010510005;GRAMPO FORRACAO FORD DIVERSOS ALTURA 13,3 MM CABECA 11,2 MM;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
45927;14009590005;GRAMPO FORRO PORTA FIORINO/UNO 2011/...SIENA/STRADA/PALIO 2001/...IDEIA 2006/... METAL;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
49745;12010960001;GRAMPO FORRO PORTA SOLEIRA INTERNA ECOSPORT/KA/FUSION/FOCUS 13/17;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
6638;13000840000;GRAMPO FRISO PARA-BRISA/VIGIA/VAO RODA CHEVETTE/OPALA ..../93  S/PINO;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
24690;11503240007;GRAMPO FRISO PEUGEOT TODOS;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
24691;11503250002;GRAMPO FRISO RENAULT TODOS;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
44543;11505810005;GRAMPO GRADE CHURRASQUEIRA HB20 12/14 I30 12/13 SONATA 08/09 AZERA 06/10 SANTA FE 06/12 TUCSON 09/13;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
24692;11503260008;GRAMPO GRADE PEUGEOT TODOS;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
5609;12000340000;GRAMPO GRADE RADIADOR CORCEL II/DEL REY/BELINA 78/....;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
25068;11503320001;GRAMPO GRADE RADIADOR COROLLA HONDA NISSAN PRETO... L-200 01/12;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
7658;13011170001;GRAMPO LARGA DA PESTANA A/C/D-10/D-20 79/96 VECTRA 97/...;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
6185;12006140002;GRAMPO LATERAL FRISO CROMADO DEL REY/BELINA/PAMPA;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
46115;11106110001;GRAMPO PAINEL CENTRAL CONSOLE PORTA AMAROK 10/13 BORA 01/13 POLO 03/13 JETTA 11/13;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
45910;13015510001;GRAMPO PAINEL CONSOLE MOLDURAS INTERNAS ONIX/PRISMA/S-10/COBALT/CRUZE/SONIC/SPIN/TRAILBLAZER/HB20;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
45915;14009560009;GRAMPO PAINEL CONSOLE PARALAMA GRADE RADIADOR GRAND SIENA 12/UNO 11/14 SIENA/STRADA 04/PALIO 04/08;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
49741;14010250001;GRAMPO PAINEL INSTRUSMENTOS CONSOLE ARGO/TORO 2017/.ECOSPORT 13/17 KA 14/17 FOCUS/NEW FIESTA 09/17;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
29611;15501740005;GRAMPO PARA-BARRO AZUL GRANDE HILUX COROLLA 97/13  4RUNNER 00/05;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
29613;15501760006;GRAMPO PARA-BARRO AZUL PEQUENO HILUX/ COROLLA 00/04 RAV 4/ 4RUNNER 03/05;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
49744;12010950005;GRAMPO PARABARRO C/CABECA PHILLIPS NEW FIESTA/ECOSPORT 13/17 NOVO KA 14/17;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
24721;11503270003;GRAMPO PARA BARRO HONDA FIT/CIVIC;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
24723;11503290004;GRAMPO PARA BARRO TOYOTA;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
26012;11503550006;GRAMPO PARA BARRO TOYOTA HILUX ATE 98 FURO 3,75MM;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
29612;15501750001;GRAMPO PARA-BARRO VERMELHO HILUX/ COROLLA 97/13 4RUNNER 00/05;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
29564;11503870001;GRAMPO PARA CHOQUE TUCSON/ I30/ SANTA FE / VERA CRUZ/HB20/CRETA/AZERA/SONATA/VELOSTER;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
4436;11003020008;GRAMPO PESTANA JANELA SEDAN/BRASILIA;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
49742;14010260005;GRAMPO PONTA VARETA CAPO MOBI 2017/...NOVO UNO 2015/..;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
5889;12003180003;GRAMPO PONTEIRA CORCEL II/FIXACAO DO FORRO PORTA CORCEL/BELINA 78/....;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
8148;14002840006;GRAMPO PORTA BORRACHA PESTANA PALIO/PALIO WEEKEND/STRADA ATE 02 / CLIO;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
29567;11503900007;GRAMPO PORTA FRISO LATERAL SOLEIRA EXTERNA SANTA FE/ TUCSON 04/... IX35 10/...;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
45914;14009550003;GRAMPO PORTA/PARACHOQUE DIANT GRADE RADIADOR GRAND SIENA/UNO/PUNTO 12/...SIENA/STRADA 04/..DOBLO 02/;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
7597;13010560000;GRAMPO RETROVISOR DIANT/TRAS FORRO PORTA ONIX/PRISMA/COBALT 12/.CORSA 94/12 CELTA 01/.MONT 03/;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
7235;13006920006;GRAMPO RETROVISOR MOLDURA INTERNA CORSA 94/... VECTRA 97/... PARA FRISO PORTA;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
4885;11007520005;GRAMPO REVESTIMENTO CAPO GOL;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
5892;12003210000;GRAMPO REVESTIMENTO CAPU MOTOR F-1000 92/98 ESCORT/ADAPTACAO PARA FURO MANIVELA;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
8164;14003000001;GRAMPO SPOILER LATERAIS PALIO CABECA MENOR;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
19615;13011780004;KIT PORCA/PARAFUSO FIXAR MOLDURA PARALAMA/AEROFOLIO/MODULO  CORSA/VECTRA/OMEGA/ASTRA/ZAFIRA;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
7319;13007770008;PARAFUSO DA MOLDURA PARA-LAMA CORSA TODOS;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
7420;13008780007;PORCA GRADE LIMPADOR PARA-BRISA MONZA/KADETT/VECTR;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
7034;13004850000;PORCA MOLDURA PARA-LAMA/AEROFOLIO CORSA/VECTRA/OMEGA/ASTRA/ZAFIRA/S-10;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
25070;13012700004;PORCA PLASTICA INFERIOR DA PORTA  ASTRA/ZAFIRA;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
46121;14009630007;PORCA RAPIDA 4,8MMX11,3X4 UNIVERSAL TRIV. AM DIVERSAS UTILIDADES;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
46117;14009600001;PORCA RAPIDA 6MM PARACHOQUE DIANT/TRAS FIORINO/UNO 11/...STRADA/SIENA 04/..DOBLO 02/09;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
45916;14009570004;PORCA RAPIDA 6MM PARACHOQUE TRASEIRO DOBLO 02/..SIENA/STRADA/PALIO WEEKEND 96/...FIORINO 11/...MAREA;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
45912;13015520007;PORCA RAPIDA CONSOLE CENTRAL BOTAO FAROL ASTRA 94/96 CELTA 01/...CORSA 94/13 VECTRA 97/..;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
45925;14009580001;PORCA RAPIDA GRADE RADIADOR PARACHOQUE DIANT/TRAS GRAND SIENA 12/.STRADA/SIENA 96/..DOBLO 02/FIORINO;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
46119;14009620001;PORCA RAPIDA PAINEL/PARACHOQUE TRASEIRO PALIO/STRADA 1996/...IDEA 2006/...LINEA 2009/...;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
45922;11106090009;PORCA RAPIDA PARABARRO FOX 04/10 GOL/VOYAGE/SAVEIRO/BORA/ 09/13 SPACE FOX 06/13 POLO 03/13;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
44720;11505950001;PORCA RAPIDA PARACHOQUE CIVIC/FIT 2007/2017 CITY 2009/2017 HRV 6MM;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
56791;12011550001;PORCA RAPIDA PARACHOQUE FAROL MILH TRASECOSPORT 03/12 K HATCH 08/13 FIESTA ROCAM 03/10 RANGER 04/09;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
45921;13015540008;PORCA RAPIDA PARACHOQUE/PARABARRO ASTRA 99/...CELTA 01/06 CORSA/VECTRA 94/...;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
29608;15501710009;PRESILHA CAPA PARA-CHOQUE COROLLA 02/... RAV 4 03/... 4RUNNER 95/...;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
7446;13009040007;PRESILHA FIXAR GUARDA-PO S-10 / GUARNICAO F-1000 /F-250;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
4544;11004100005;PRESILHA FORRACAO PARA LAMA GOL/VOYAGE/PARATI/SAVEIRO 88/...;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
25108;13012760007;PRESILHA FORRO PORTA/ESPELHO RETROV. CORSA 96/13 COBALT 12/..MONTANTA 04/17 MERIVA 03/..VECTRA 97/05;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
45913;13015530002;PRESILHA GRADE PARACHOQUE MOLDURA PARABARRO AGILE 09/15 CORSA/S-10 14/16 ONIX/MONTANA METAL;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
45676;15502580001;PRESILHA LATERAL PARACHOQUE DIANTEIRO COROLLA 2008/2014;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
25079;13012720005;PRESILHA  MOLDURA/COLUNA ONIX/PRISMAASTRA08/..CORSA 01/..CRUZE/SONIC/MONTANA 08/..VECTRA 02/08 AZUL;370;ACABAMENTO;011.021;COMPONENTES ACABAMENTO EXTERNO;6;LINHA LEVE/ULTILITARIOS
